Date, Open, High, Low, Close, Volume
07/19/23, 455.01, 456.43, 454.1119, 455.20, 65891688
07/18/23, 450.50, 454.86, 450.0484, 454.19, 80744445
07/17/23, 449.13, 451.93, 449.08, 450.84, 52680219
07/14/23, 450.475, 451.36, 448.49, 449.28, 69815820
07/13/23, 447.90, 450.38, 447.45, 449.56, 72425242
07/12/23, 446.39, 447.4799, 444.91, 446.02, 91924531
07/11/23, 440.45, 442.97, 439.44, 442.46, 64463754
07/10/23, 438.18, 439.84, 437.585, 439.66, 62443500
07/07/23, 438.63, 442.64, 438.30, 438.55, 86134180
07/06/23, 439.42, 440.10, 437.06, 439.66, 80658305
07/05/23, 441.91, 443.889, 441.90, 443.13, 58418434
07/03/23, 442.92, 444.08, 442.63, 443.79, 32793379
06/30/23, 441.44, 444.30, 441.11, 443.28, 104964000
06/29/23, 435.96, 438.28, 435.54, 438.11, 67882305
06/28/23, 435.05, 437.44, 434.41, 436.39, 75635984
06/27/23, 432.35, 436.81, 431.88, 436.17, 72813695
06/26/23, 432.62, 434.61, 431.19, 431.44, 72823562
06/23/23, 432.93, 435.06, 432.47, 433.21, 92074547
06/22/23, 433.95, 436.62, 433.60, 436.51, 70637188
06/21/23, 436.16, 436.99, 434.33, 434.94, 76982250
06/20/23, 437.45, 438.37, 435.03, 437.18, 76160359
06/16/23, 443.02, 443.6078, 438.97, 439.46, 114165797
06/15/23, 436.33, 443.90, 436.23, 442.60, 110303102
06/14/23, 437.01, 439.0612, 433.59, 437.18, 100612094
06/13/23, 435.32, 437.33, 434.63, 436.66, 95899695
06/12/23, 430.92, 433.88, 430.17, 433.80, 76256703
06/09/23, 429.96, 431.99, 428.87, 429.90, 85647273
06/08/23, 426.62, 429.60, 425.82, 429.13, 61952840
06/07/23, 428.44, 429.62, 426.11, 426.55, 85373281
06/06/23, 426.67, 428.5772, 425.99, 428.03, 64022180
06/05/23, 428.28, 429.67, 426.37, 427.10, 70316039
06/02/23, 424.50, 428.74, 423.95, 427.92, 91426172
06/01/23, 418.09, 422.92, 416.79, 421.82, 88865023
05/31/23, 418.28, 419.22, 416.22, 417.85, 110811797
05/30/23, 422.03, 422.58, 418.735, 420.18, 72215961
05/26/23, 415.33, 420.77, 415.25, 420.02, 93829984
05/25/23, 414.74, 416.16, 412.4101, 414.65, 90961609
05/24/23, 412.42, 412.82, 409.8795, 411.09, 89213680
05/23/23, 417.08, 418.722, 413.68, 414.09, 86383484
05/22/23, 418.64, 420.39, 417.35, 418.79, 60745398
05/19/23, 420.17, 420.72, 417.35, 418.62, 103793297
05/18/23, 414.90, 419.67, 414.67, 419.23, 97177203
05/17/23, 412.35, 415.855, 410.635, 415.23, 87286961
05/16/23, 411.86, 412.815, 410.24, 410.25, 57705500
05/15/23, 412.22, 413.43, 410.23, 413.01, 54289379
05/12/23, 413.42, 413.64, 409.07, 411.59, 70481555
05/11/23, 411.95, 412.43, 409.97, 412.13, 70157055
05/10/23, 413.88, 414.535, 408.87, 412.85, 96142922
05/09/23, 411.13, 412.09, 410.6894, 410.93, 49220121
05/08/23, 412.97, 413.24, 411.28, 412.74, 50046770
05/05/23, 408.91, 413.72, 408.64, 412.63, 87891789
05/04/23, 406.93, 407.27, 403.74, 405.13, 94901859
05/03/23, 411.36, 413.87, 407.77, 408.02, 91531766
05/02/23, 414.77, 414.82, 407.82, 410.84, 103998492
05/01/23, 415.47, 417.62, 415.265, 415.51, 62122246
04/28/23, 411.49, 415.94, 411.43, 415.93, 89433133
04/27/23, 407.00, 412.69, 406.74, 412.41, 92968367
04/26/23, 406.72, 407.84, 403.78, 404.36, 80447047
04/25/23, 410.58, 411.16, 406.02, 406.08, 97766719
04/24/23, 411.99, 413.07, 410.60, 412.63, 64332102
04/21/23, 412.19, 412.68, 410.17, 412.20, 73457422
04/20/23, 411.21, 413.70, 410.27, 411.88, 75840359
04/19/23, 412.22, 415.08, 412.16, 414.14, 55227328
04/18/23, 415.58, 415.72, 412.7802, 414.21, 63560000
04/17/23, 412.37, 413.96, 411.085, 413.94, 66436398
04/14/23, 412.81, 415.09, 410.06, 412.46, 78161508
04/13/23, 409.18, 413.84, 407.9922, 413.47, 85814750
04/12/23, 411.87, 412.17, 407.44, 408.05, 86420383
04/11/23, 410.26, 411.18, 408.92, 409.72, 59297953
04/10/23, 406.61, 409.69, 405.97, 409.61, 63681039
04/06/23, 406.77, 409.48, 405.678, 409.19, 63743352
04/05/23, 407.91, 408.70, 405.88, 407.60, 65200238
04/04/23, 411.62, 411.92, 407.24, 408.67, 66601531
04/03/23, 408.85, 411.37, 408.44, 410.95, 67391102
03/31/23, 404.66, 409.70, 404.55, 409.39, 112062602
03/30/23, 404.09, 404.35, 401.76, 403.70, 69840047
03/29/23, 399.925, 401.60, 398.68, 401.35, 77497883
03/28/23, 395.77, 396.49, 393.69, 395.60, 62871680
03/27/23, 398.12, 398.92, 395.56, 396.49, 74010406
03/24/23, 391.841, 395.84, 389.40, 395.75, 107770094
03/23/23, 395.09, 399.29, 390.35, 393.17, 119351297
03/22/23, 398.73, 402.49, 392.07, 392.11, 111746602
03/21/23, 397.24, 399.41, 395.58, 398.91, 91524250
03/20/23, 390.80, 394.17, 390.07, 393.74, 93055773
03/17/23, 393.22, 394.40, 388.55, 389.99, 140553406
03/16/23, 386.82, 396.47, 386.29, 396.11, 143753906
03/15/23, 385.89, 389.49, 383.71, 389.28, 172996891
03/14/23, 390.50, 393.45, 387.05, 391.73, 149752406
03/13/23, 381.81, 390.39, 380.65, 385.36, 157790000
03/10/23, 390.99, 393.16, 384.32, 385.91, 189252984
03/09/23, 399.74, 401.48, 390.53, 391.56, 111945297
03/08/23, 398.39, 399.71, 396.59, 398.92, 74746633
03/07/23, 404.42, 404.67, 397.625, 398.27, 108310602
03/06/23, 405.05, 407.45, 404.01, 404.47, 72795953
03/03/23, 399.71, 404.45, 399.03, 404.19, 90119953
03/02/23, 392.68, 398.69, 392.33, 397.81, 85404727
03/01/23, 395.41, 396.69, 393.38, 394.74, 99706812
02/28/23, 397.23, 399.28, 396.15, 396.26, 96438570
02/27/23, 399.87, 401.29, 396.75, 397.73, 80444734
02/24/23, 395.42, 397.25, 393.64, 396.38, 108194398
02/23/23, 401.56, 402.20, 396.25, 400.66, 96242398
02/22/23, 399.52, 401.13, 397.02, 398.54, 83742289
02/21/23, 403.06, 404.16, 398.82, 399.09, 82655922
02/17/23, 406.06, 407.51, 404.05, 407.26, 89257820
02/16/23, 408.79, 412.91, 408.14, 408.28, 76431469
02/15/23, 410.35, 414.06, 409.47, 413.98, 61685281
02/14/23, 411.24, 415.05, 408.511, 412.64, 88389312
02/13/23, 408.72, 412.97, 408.24, 412.83, 64913539
02/10/23, 405.86, 408.44, 405.01, 408.04, 70769719
02/09/23, 414.41, 414.57, 405.81, 407.09, 78694867
02/08/23, 413.13, 414.53, 409.93, 410.65, 76227453
02/07/23, 408.87, 416.49, 407.57, 415.19, 90990750
02/06/23, 409.79, 411.29, 408.10, 409.83, 60295328
02/03/23, 411.59, 416.97, 411.09, 412.35, 94736781
02/02/23, 414.86, 418.31, 412.88, 416.78, 101654492
02/01/23, 405.211, 413.67, 402.35, 410.80, 101459203
01/31/23, 401.13, 406.53, 400.77, 406.48, 86811789
01/30/23, 402.80, 405.13, 400.28, 400.59, 74202016
01/27/23, 403.655, 408.16, 403.44, 405.68, 68346180
01/26/23, 403.13, 404.92, 400.03, 404.75, 72287430
01/25/23, 395.95, 400.70, 393.56, 400.35, 84800250
01/24/23, 398.88, 401.15, 397.64, 400.20, 59524910
01/23/23, 396.72, 402.645, 395.72, 400.63, 84178797
01/20/23, 390.10, 396.04, 388.38, 395.88, 91806359
01/19/23, 389.36, 391.08, 387.26, 388.64, 86958922
01/18/23, 399.01, 400.12, 391.28, 391.49, 99632258
01/17/23, 398.48, 400.23, 397.06, 397.77, 62677281
01/13/23, 393.62, 399.10, 393.34, 398.50, 63903930
01/12/23, 396.67, 398.485, 392.42, 396.96, 90157695
01/11/23, 392.23, 395.60, 391.38, 395.52, 68881078
01/10/23, 387.25, 390.65, 386.27, 390.58, 65358090
01/09/23, 390.37, 393.70, 387.67, 387.86, 73978070
01/06/23, 382.61, 389.25, 379.4127, 388.08, 104189602
01/05/23, 381.72, 381.84, 378.76, 379.38, 76970461
01/04/23, 383.18, 385.88, 380.00, 383.76, 85934094
01/03/23, 384.37, 386.43, 377.831, 380.82, 74850727
12/30/22, 380.64, 382.58, 378.43, 382.43, 84022211
12/29/22, 379.63, 384.35, 379.08, 383.44, 66970883
12/28/22, 381.33, 383.39, 376.42, 376.66, 70911523
12/27/22, 382.79, 383.15, 379.65, 381.40, 51638180
12/23/22, 379.65, 383.06, 378.03, 382.91, 59857328
12/22/22, 383.05, 386.2134, 374.77, 380.72, 100120898
12/21/22, 383.25, 387.41, 382.69, 386.23, 78167367
12/20/22, 379.23, 382.23, 377.85, 380.54, 74427242
12/19/22, 383.47, 383.82, 378.28, 380.02, 79878094
12/16/22, 385.18, 386.575, 381.04, 383.27, 119858000
12/15/22, 394.30, 395.25, 387.885, 389.63, 117705906
12/14/22, 401.61, 405.50, 396.31, 399.40, 108111297
12/13/22, 410.22, 410.49, 399.07, 401.97, 123782492
12/12/22, 394.11, 398.95, 393.412, 398.95, 75405844
12/09/22, 394.94, 397.62, 393.15, 393.28, 81447727
12/08/22, 395.14, 397.36, 393.2684, 396.24, 60737910
12/07/22, 392.94, 395.64, 391.97, 393.16, 65927898
12/06/22, 399.42, 399.99, 391.64, 393.83, 77972227
12/05/22, 403.95, 404.93, 398.17, 399.59, 77289820
12/02/22, 402.25, 407.86, 402.14, 406.91, 85342727
12/01/22, 408.77, 410.00, 404.75, 407.38, 76398172
11/30/22, 395.49, 407.68, 393.48, 407.68, 144566703
11/29/22, 396.05, 397.30, 393.30, 395.23, 52310039
11/28/22, 399.09, 400.81, 395.11, 395.91, 68021750
11/25/22, 401.83, 402.91, 401.535, 402.33, 30545430
11/23/22, 399.55, 402.93, 399.31, 402.42, 68261633
11/22/22, 396.63, 400.07, 395.1527, 399.90, 60429031
11/21/22, 394.64, 395.82, 392.66, 394.59, 51243191
11/18/22, 397.74, 397.81, 393.04, 396.03, 92922445
11/17/22, 390.46, 394.95, 390.14, 394.24, 74496258
11/16/22, 396.78, 397.78, 394.79, 395.45, 68508445
11/15/22, 401.15, 402.31, 394.49, 398.49, 93194445
11/14/22, 396.66, 400.1799, 394.83, 395.12, 71893172
11/11/22, 395.59, 399.35, 393.61, 398.51, 93839875
11/10/22, 388.05, 395.04, 385.642, 394.69, 141455812
11/09/22, 379.93, 381.14, 373.61, 374.13, 78495469
11/08/22, 381.11, 385.12, 377.72, 382.00, 84641055
11/07/22, 377.71, 380.57, 375.53, 379.95, 68286953
11/04/22, 377.00, 378.87, 370.00, 376.35, 103505203
11/03/22, 371.465, 374.20, 368.79, 371.01, 87100117
11/02/22, 383.90, 388.63, 374.76, 374.87, 126990398
11/01/22, 390.14, 390.39, 383.29, 384.52, 85407602
10/31/22, 386.44, 388.40, 385.26, 386.21, 96631266
10/28/22, 379.87, 389.52, 379.68, 389.02, 100302000
10/27/22, 383.07, 385.00, 379.33, 379.98, 81971758
10/26/22, 381.62, 387.58, 381.35, 382.02, 104087297
10/25/22, 378.79, 385.25, 378.671, 384.92, 78846352
10/24/22, 375.89, 380.06, 373.11, 378.87, 85436914
10/21/22, 365.12, 374.80, 363.54, 374.29, 131038398
10/20/22, 368.03, 372.67, 364.61, 365.41, 88283086
10/19/22, 368.99, 371.85, 365.55, 368.50, 79746867
10/18/22, 375.13, 375.45, 367.52, 371.13, 97162852
10/17/22, 364.01, 367.9799, 357.2808, 366.82, 93168234
10/14/22, 368.55, 370.26, 356.96, 357.63, 123737000
10/13/22, 349.205, 367.51, 348.11, 365.97, 147254500
10/12/22, 358.17, 359.8179, 356.30, 356.56, 76991797
10/11/22, 358.235, 363.03, 355.71, 357.74, 92482789
10/10/22, 363.96, 364.21, 357.67, 360.02, 76042766
10/07/22, 368.97, 373.2933, 360.94, 362.79, 107789508
10/06/22, 375.62, 378.72, 372.68, 373.20, 82333539
10/05/22, 373.39, 379.46, 370.95, 377.09, 88065672
10/04/22, 372.40, 378.00, 366.5677, 377.97, 103602797
10/03/22, 361.08, 368.55, 359.21, 366.61, 89756477
09/30/22, 361.80, 365.91, 357.04, 357.18, 153711203
09/29/22, 366.81, 367.11, 359.70, 362.79, 112952305
09/28/22, 364.38, 372.30, 362.60, 370.53, 110802203
09/27/22, 368.02, 370.40, 360.87, 363.38, 108294094
09/26/22, 366.41, 370.21, 363.0299, 364.31, 92581242
09/23/22, 370.58, 370.62, 363.29, 367.95, 122346898
09/22/22, 376.58, 378.30, 373.44, 374.22, 89472641
09/21/22, 386.11, 389.31, 377.38, 377.39, 106746602
09/20/22, 385.06, 386.12, 381.195, 384.09, 77274883
09/19/22, 382.26, 388.55, 382.1784, 388.55, 73278484
09/16/22, 384.14, 386.25, 382.11, 385.56, 103084797
09/15/22, 392.96, 395.96, 388.78, 390.12, 87633844
09/14/22, 394.47, 396.20, 391.12, 394.60, 85023750
09/13/22, 401.83, 403.10, 391.92, 393.10, 122947102
09/12/22, 408.78, 411.73, 408.46, 410.97, 69256258
09/09/22, 402.74, 407.51, 402.46, 406.60, 76706922
09/08/22, 395.39, 400.86, 394.12, 400.38, 80821680
09/07/22, 390.43, 398.59, 390.20, 397.78, 70964234
09/06/22, 393.13, 394.12, 388.42, 390.76, 76637398
09/02/22, 400.28, 401.555, 390.33, 392.24, 99632148
09/01/22, 392.89, 396.78, 390.04, 396.42, 78740078
08/31/22, 399.93, 401.24, 395.04, 395.18, 76029672
08/30/22, 403.85, 404.10, 396.00, 398.21, 85652438
08/29/22, 402.20, 405.84, 401.1999, 402.63, 65370809
08/26/22, 419.39, 419.96, 405.25, 405.31, 103087000
08/25/22, 415.24, 419.56, 414.09, 419.51, 50942246
08/24/22, 412.11, 415.1101, 411.39, 413.67, 49177801
08/23/22, 412.90, 415.42, 411.77, 412.35, 49105246
08/22/22, 417.05, 417.23, 412.40, 413.35, 77695641
08/19/22, 424.98, 425.26, 421.22, 422.14, 68016898
08/18/22, 426.86, 428.61, 425.50, 427.89, 49023207
08/17/22, 425.91, 429.50, 424.54, 426.65, 63563391
08/16/22, 427.73, 431.73, 426.88, 429.70, 59289039
08/15/22, 424.765, 429.41, 424.71, 428.86, 54048281
08/12/22, 422.03, 427.21, 421.03, 427.10, 61694539
08/11/22, 422.99, 424.95, 419.21, 419.99, 59489699
08/10/22, 418.78, 420.14, 416.72, 419.99, 68665711
08/09/22, 412.22, 412.75, 410.22, 411.35, 44931770
08/08/22, 415.25, 417.62, 411.83, 412.99, 54025969
08/05/22, 409.66, 414.15, 409.60, 413.47, 56814930
08/04/22, 414.37, 415.09, 412.44, 414.17, 45656566
08/03/22, 410.30, 415.68, 410.00, 414.45, 67820562
08/02/22, 409.12, 413.00, 406.82, 408.06, 63435422
08/01/22, 409.15, 413.41, 408.40, 410.77, 69997469
07/29/22, 407.58, 413.03, 406.77, 411.99, 87003672
07/28/22, 401.89, 406.80, 398.15, 406.07, 73966562
07/27/22, 394.36, 402.88, 394.05, 401.04, 82342109
07/26/22, 393.84, 394.06, 389.95, 390.89, 52946391
07/25/22, 395.75, 396.47, 393.21, 395.57, 53631488
07/22/22, 398.92, 400.18, 392.75, 395.09, 72197328
07/21/22, 394.16, 398.84, 391.63, 398.79, 64903859
07/20/22, 392.47, 396.26, 391.03, 394.77, 71843766
07/19/22, 386.08, 392.87, 385.39, 392.27, 78505969
07/18/22, 388.38, 389.09, 380.66, 381.95, 63203633
07/15/22, 382.55, 385.25, 380.54, 385.13, 79060383
07/14/22, 373.61, 379.0498, 371.04, 377.91, 89704812
07/13/22, 375.10, 381.92, 374.658, 378.83, 84224648
07/12/22, 383.65, 386.16, 378.99, 380.83, 62219180
07/11/22, 385.85, 386.87, 383.50, 384.23, 58366953
07/08/22, 387.27, 390.64, 385.66, 388.67, 72397766
07/07/22, 385.12, 389.83, 383.267, 388.99, 64525922
07/06/22, 382.11, 385.87, 379.60, 383.25, 70426242
07/05/22, 375.88, 381.98, 372.90, 381.96, 81437969
07/01/22, 376.56, 381.70, 373.80, 381.24, 74839727
06/30/22, 376.24, 380.6582, 372.56, 377.25, 112508305
06/29/22, 381.23, 382.27, 378.42, 380.34, 65676000
06/28/22, 390.23, 393.16, 380.53, 380.65, 86689820
06/27/22, 391.05, 391.36, 387.44, 388.59, 66009617
06/24/22, 381.40, 390.09, 381.365, 390.08, 98050328
06/23/22, 376.64, 378.83, 372.89, 378.06, 79292141
06/22/22, 370.62, 378.72, 370.18, 374.39, 90059422
06/21/22, 371.89, 376.525, 371.81, 375.07, 76811859
06/17/22, 365.51, 369.38, 362.17, 365.86, 111113906
06/16/22, 370.51, 370.94, 364.0799, 366.65, 134473297
06/15/22, 377.36, 383.90, 372.12, 379.20, 125666797
06/14/22, 376.85, 377.94, 370.59, 373.87, 104011797
06/13/22, 379.85, 381.81, 373.30, 375.00, 170004891
06/10/22, 394.88, 395.7777, 389.75, 389.80, 132893906
06/09/22, 409.34, 411.74, 401.44, 401.44, 86289797
06/08/22, 413.93, 415.82, 410.38, 411.22, 64349969
06/07/22, 408.10, 416.22, 407.61, 415.74, 59272367
06/06/22, 414.78, 416.609, 410.5523, 411.79, 57508859
06/03/22, 412.40, 414.04, 409.51, 410.54, 71874281
06/02/22, 409.42, 417.44, 407.04, 417.39, 79609633
06/01/22, 415.17, 416.24, 406.93, 409.59, 86585805
05/31/22, 413.55, 416.46, 410.03, 412.93, 95936977
05/27/22, 407.91, 415.3801, 407.70, 415.26, 84768711
05/26/22, 398.67, 407.04, 398.45, 405.31, 82168336
05/25/22, 392.31, 399.45, 391.89, 397.37, 91472875
05/24/22, 392.56, 395.15, 386.96, 393.89, 91448828
05/23/22, 392.83, 397.73, 390.38, 396.92, 76414883
05/20/22, 393.25, 397.03, 380.54, 389.63, 131432203
05/19/22, 388.62, 394.14, 387.11, 389.46, 98510719
05/18/22, 403.50, 403.80, 390.55, 391.86, 117674492
05/17/22, 406.53, 408.57, 402.5824, 408.32, 83029711
05/16/22, 399.98, 403.97, 397.60, 400.09, 78622438
05/13/22, 396.71, 403.18, 395.61, 401.72, 104174398
05/12/22, 389.37, 395.80, 385.15, 392.34, 125090797
05/11/22, 398.07, 404.04, 391.96, 392.75, 142360984
05/10/22, 404.49, 406.08, 394.82, 399.09, 132497203
05/09/22, 405.10, 406.41, 396.50, 398.17, 155586094
05/06/22, 411.10, 414.80, 405.73, 411.34, 151770797
05/05/22, 424.55, 425.00, 409.44, 413.81, 172929109
05/04/22, 417.08, 429.66, 413.7099, 429.06, 144247906
05/03/22, 415.01, 418.93, 413.36, 416.38, 100028203
05/02/22, 412.07, 415.92, 405.02, 414.48, 158312500
04/29/22, 423.59, 425.87, 411.21, 412.00, 145491109
04/28/22, 422.29, 429.64, 417.60, 427.81, 105449102
04/27/22, 417.24, 422.92, 415.01, 417.27, 122030000
04/26/22, 425.83, 426.04, 416.07, 416.10, 103996305
04/25/22, 423.67, 428.69, 418.84, 428.51, 119647695
04/22/22, 436.91, 438.0825, 425.44, 426.04, 132471797
04/21/22, 448.54, 450.01, 437.10, 438.06, 85417328
04/20/22, 446.92, 447.57, 443.48, 444.71, 65224449
04/19/22, 437.86, 445.80, 437.68, 445.04, 77821008
04/18/22, 436.81, 439.75, 435.61, 437.97, 66002500
04/14/22, 443.55, 444.7301, 437.68, 437.79, 97869445
04/13/22, 438.03, 444.11, 437.84, 443.31, 74070391
04/12/22, 443.08, 445.75, 436.6501, 438.29, 84363641
04/11/22, 444.11, 445.00, 439.39, 439.92, 89770547
04/08/22, 447.97, 450.63, 445.94, 447.57, 79272711
04/07/22, 445.59, 450.69, 443.53, 448.77, 78097211
04/06/22, 446.89, 448.93, 443.47, 446.52, 106898000
04/05/22, 455.22, 457.83, 449.82, 451.03, 74214492
04/04/22, 453.13, 456.91, 452.26, 456.80, 59601000
04/01/22, 453.31, 453.46, 449.14, 452.92, 89048766
03/31/22, 457.89, 458.76, 451.16, 451.64, 121699906
03/30/22, 460.34, 461.195, 456.465, 458.70, 79666945
03/29/22, 460.02, 462.07, 457.18, 461.55, 86581539
03/28/22, 452.06, 455.91, 450.06, 455.91, 68529766
03/25/22, 451.16, 452.98, 448.43, 452.69, 77101320
03/24/22, 445.94, 450.50, 444.76, 450.49, 64736887
03/23/22, 446.91, 448.49, 443.71, 443.80, 79426094
03/22/22, 445.86, 450.58, 445.86, 449.59, 74650391
03/21/22, 444.34, 446.46, 440.68, 444.39, 88349758
03/18/22, 438.00, 444.86, 437.22, 444.52, 106345508
03/17/22, 433.59, 441.07, 433.19, 441.07, 102676898
03/16/22, 429.89, 435.68, 424.80, 435.62, 144954797
03/15/22, 419.77, 426.84, 418.42, 426.17, 106219102
03/14/22, 420.89, 424.55, 415.79, 417.00, 95729195
03/11/22, 428.12, 428.77, 419.53, 420.07, 95636281
03/10/22, 422.52, 426.43, 420.44, 425.48, 93972656
03/09/22, 425.14, 429.51, 422.82, 427.41, 116990797
03/08/22, 419.62, 427.21, 415.12, 416.25, 164772703
03/07/22, 431.55, 432.3018, 419.36, 419.43, 137896609
03/04/22, 431.75, 433.37, 427.88, 432.17, 114083297
03/03/22, 440.47, 441.11, 433.80, 435.71, 105501695
03/02/22, 432.37, 439.72, 431.57, 437.89, 117726492
03/01/22, 435.04, 437.17, 427.11, 429.98, 137785906
02/28/22, 432.03, 438.20, 430.70, 436.63, 145615016
02/25/22, 429.61, 437.84, 427.86, 437.75, 121804492
02/24/22, 411.02, 428.76, 410.64, 428.30, 213942891
02/23/22, 432.66, 433.26, 421.35, 421.95, 132578000
02/22/22, 431.89, 435.50, 425.86, 429.57, 124391797
02/18/22, 437.33, 438.66, 431.82, 434.23, 132642891
02/17/22, 443.22, 446.5652, 436.42, 437.06, 102259102
02/16/22, 443.93, 448.055, 441.94, 446.60, 84863594
02/15/22, 443.73, 446.28, 443.18, 446.10, 88659508
02/14/22, 439.92, 441.60, 435.34, 439.02, 123006305
02/11/22, 449.41, 451.605, 438.94, 440.46, 153214594
02/10/22, 451.34, 457.71, 447.20, 449.32, 140103703
02/09/22, 455.22, 457.88, 455.005, 457.54, 92589930
02/08/22, 446.73, 451.92, 445.22, 450.94, 81012039
02/07/22, 449.51, 450.99, 445.85, 447.26, 84472867
02/04/22, 446.35, 452.78, 443.83, 448.70, 118454398
02/03/22, 450.95, 452.97, 445.71, 446.60, 118024398
02/02/22, 455.50, 458.12, 453.05, 457.35, 117361000
02/01/22, 450.68, 453.63, 446.9384, 452.95, 123155398
01/31/22, 441.24, 450.28, 439.81, 449.91, 152251391
01/28/22, 432.68, 442.00, 427.82, 441.95, 164457406
01/27/22, 438.26, 441.59, 429.45, 431.24, 149878297
01/26/22, 440.72, 444.04, 428.86, 433.38, 186391109
01/25/22, 433.06, 439.72, 427.15, 434.47, 167997297
01/24/22, 432.03, 440.38, 420.76, 439.84, 252496703
01/21/22, 445.56, 448.06, 437.95, 437.98, 202271203
01/20/22, 453.75, 458.74, 444.50, 446.75, 122379695
01/19/22, 458.13, 459.6124, 451.46, 451.75, 109357602
01/18/22, 459.74, 459.96, 455.31, 456.49, 109872398
01/14/22, 461.19, 465.09, 459.90, 464.72, 95890953
01/13/22, 472.19, 472.88, 463.44, 464.53, 91173117
01/12/22, 471.59, 473.20, 468.94, 471.02, 67605438
01/11/22, 465.23, 469.85, 462.05, 469.75, 74303055
01/10/22, 462.70, 465.74, 456.5973, 465.51, 119362000
01/07/22, 467.95, 469.20, 464.65, 466.09, 85111594
01/06/22, 467.89, 470.82, 465.43, 467.94, 86858898
01/05/22, 477.16, 477.98, 468.2801, 468.38, 104538898
01/04/22, 479.22, 479.98, 475.58, 477.55, 71178680
01/03/22, 476.30, 477.85, 473.85, 477.71, 72668234
12/31/21, 475.64, 476.86, 474.67, 474.96, 65237434
12/30/21, 477.93, 479.00, 475.67, 476.16, 55329039
12/29/21, 476.98, 478.56, 475.92, 477.48, 54502961
12/28/21, 477.72, 478.81, 476.06, 476.87, 47274594
12/27/21, 472.06, 477.31, 472.01, 477.26, 56808621
12/23/21, 468.75, 472.19, 468.64, 470.60, 56439754
12/22/21, 462.79, 467.81, 462.58, 467.69, 58890219
12/21/21, 458.61, 463.21, 456.31, 463.06, 69806258
12/20/21, 454.48, 455.40, 451.14, 454.98, 107134797
12/17/21, 461.55, 464.74, 458.06, 459.87, 135636500
12/16/21, 472.57, 472.87, 464.80, 466.45, 116568602
12/15/21, 463.42, 470.86, 460.74, 470.60, 116899297
12/14/21, 463.09, 465.74, 460.25, 463.36, 97264125
12/13/21, 470.19, 470.56, 466.27, 466.57, 87724680
12/10/21, 469.23, 470.90, 466.51, 470.74, 77159758
12/09/21, 468.15, 469.6291, 466.14, 466.35, 61272566
12/08/21, 468.70, 470.00, 466.83, 469.52, 72238781
12/07/21, 464.41, 468.88, 458.6546, 468.28, 95484688
12/06/21, 456.13, 460.79, 453.56, 458.79, 98977531
12/03/21, 459.17, 460.30, 448.92, 453.42, 137331594
12/02/21, 450.73, 459.07, 450.31, 457.40, 127637797
12/01/21, 461.64, 464.67, 450.29, 450.50, 132485797
11/30/21, 462.00, 464.03, 455.30, 455.56, 148559594
11/29/21, 464.07, 466.56, 461.73, 464.60, 86268812
11/26/21, 462.34, 463.90, 457.77, 458.97, 112669602
11/24/21, 466.06, 469.57, 465.19, 469.44, 61858809
11/23/21, 467.22, 469.095, 464.45, 468.19, 73206547
11/22/21, 470.89, 473.54, 467.35, 467.57, 72761953
11/19/21, 469.61, 470.94, 468.50, 468.89, 57315566
11/18/21, 469.24, 470.01, 466.34, 469.73, 50625609
11/17/21, 469.00, 469.19, 467.48, 468.14, 47858289
11/16/21, 467.15, 470.485, 467.07, 469.28, 48857500
11/15/21, 468.64, 468.81, 466.23, 467.43, 46980500
11/12/21, 465.12, 467.86, 464.11, 467.27, 53466648
11/11/21, 465.21, 465.29, 463.75, 463.77, 34848500
11/10/21, 465.58, 467.38, 462.04, 463.62, 69429648
11/09/21, 469.32, 469.57, 465.88, 467.38, 51149152
11/08/21, 469.70, 470.23, 468.2031, 468.93, 50405191
11/05/21, 469.28, 470.65, 466.92, 468.53, 66390562
11/04/21, 465.36, 467.00, 464.99, 466.91, 52847090
11/03/21, 461.30, 465.15, 460.83, 464.72, 52509832
11/02/21, 460.22, 462.23, 460.08, 461.90, 48908422
11/01/21, 460.30, 460.7021, 458.20, 460.04, 48433641
10/29/21, 455.87, 459.56, 455.56, 459.25, 70162414
10/28/21, 455.46, 458.40, 455.45, 458.32, 51437941
10/27/21, 456.45, 457.16, 453.86, 453.94, 72438000
10/26/21, 457.20, 458.49, 455.56, 455.96, 56075121
10/25/21, 454.28, 455.90, 452.39, 455.55, 45214512
10/22/21, 453.13, 454.67, 451.05, 453.12, 58845090
10/21/21, 451.77, 453.829, 451.31, 453.59, 41305441
10/20/21, 451.13, 452.732, 451.01, 452.41, 49571566
10/19/21, 448.92, 450.71, 448.27, 450.64, 46996832
10/18/21, 443.97, 447.55, 443.27, 447.19, 62213230
10/15/21, 444.75, 446.26, 444.09, 445.87, 66260211
10/14/21, 439.08, 442.66, 438.58, 442.50, 70236828
10/13/21, 434.71, 436.05, 431.54, 435.18, 72973984
10/12/21, 435.67, 436.10, 432.78, 433.62, 71181156
10/11/21, 437.16, 440.26, 434.62, 434.69, 65233289
10/08/21, 439.48, 439.89, 437.19, 437.86, 74557398
10/07/21, 438.39, 441.68, 438.20, 438.66, 72437508
10/06/21, 429.27, 435.1199, 427.54, 434.90, 113032203
10/05/21, 430.24, 435.49, 429.39, 433.10, 90682523
